molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bc10>,CCCCC(CCC)C(=O)C#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bc60>,CC(C)CCCCCC(C)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bcb0>,CCCC(CCC)CC(CC)CC#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bd00>,CCC(=O)C(C)C(C=O)C(C)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17b7b0>,CCCCC(C)C1COOC1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bda0>,CCC([B]OC)CC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bdf0>,CC(=O)C1C(C(C)C#N)C1(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17be40>,CC(=O)C(=O)CC(C)CC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bd50>,CCCC(CCC)OCCSC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bee0>,CCC1CB(CC(C)C)C1C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bf30>,CCC(CC)CCCO[Si](C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17bf80>,CCC(C)(C#N)CC1(CC)CC1(C)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c030>,CCCCB(CC(C)CCC)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c080>,CCCOC(=O)CC(C)(OC)C(=O)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c0d0>,CCCCC(CCC)C(C#N)CC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c120>,CCCC1OC(=O)OC1C(C)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17be90>,CCCC(CC)SCCCC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c170>,CCC(CCl)C(C)C#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c210>,C#Cc1c(O)ccc2c1ONO2,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c1c0>,CCCCC(C)C(C)Cl,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c260>,CCCC(CC)SCCCl,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c300>,CCCCC(C)C(C)OC(=O)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c2b0>,CCC1(C)CSC1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c3a0>,CCC1(OC(C)=O)CCC1C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c3f0>,CCCC1(C(=O)OCC)CC1C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c440>,CCC(=O)CCCC(CC)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c490>,Cc1c(F)cc(F)cc1F,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c350>,CCCCCC[SiH]CCCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c4e0>,CCCC1CPC(C)S1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c580>,CN(C)[C]1OC=CC[C]1C(=O)O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c5d0>,CCC(C)C(Cl)CC(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c620>,COC(=O)C(C(=O)OC)C(C)CCC#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c670>,COC(=O)C(CC=O)CCC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c6c0>,CCCCC1(CC)OC(=O)O1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c710>,CCCC(CCF)C(=O)C1CC1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c760>,CCCC(C)CC(CC)C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c7b0>,CCC(=O)CCC(C(=O)OC)C(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c800>,COC(=O)C(CCC(=O)CC=O)C(=O)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c850>,CCC(C)C(C)C(C)C(C)C(=O)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c8a0>,CCC1C(C)CCC(C=O)C1C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c8f0>,CCC(CCC(C)C)CC(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c940>,CCC(SC)C(C#N)C(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c990>,CN(C)c1cnc([N+](=O)[O-])cn1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c9e0>,CCC(C)(CC)C(C)CC(=O)CC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ca30>,CCCC(=O)C(C)(C)CCCC(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ca80>,CC1(C)CC2(COC2)OC(=O)O1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cad0>,CCC(CC)C(=O)C(C#N)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cb20>,CCCCC(C)CC(C)C#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cb70>,CCCC(C=O)CCC(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cbc0>,COC(C)C(=O)CC(=O)OOC(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cc10>,CCC12CCC1(CCC(C)=O)C2,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17c530>,CCCCOSCC(F)(F)F,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cc60>,CCCCCCC(C)(C)SC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cd00>,CCCC1(C(=O)OC)CCC(=O)C1C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cd50>,CCCCOC(=O)C(CC)C(C)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cda0>,CCC(C#N)(CCCl)C(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cdf0>,CCCPCCC1CC1C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ce40>,CCCC(CC)C(F)C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ce90>,CCCCC(C)CC1OC(=O)CS1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ccb0>,CCCC(C)C(Cl)CCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cf30>,CCCC(CC(=O)OCC)C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cee0>,CCCOC1(C)CCOO1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d030>,CC(=O)CC(=O)C1CC(C)OC1=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d080>,CCCC1C(CC)C1CC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d0d0>,CCCCC(C#N)C(C=O)C(=O)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d120>,CCC(C=O)C(C)C(C)(C)C(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d170>,CCC(F)(F)C(C)(CC)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d1c0>,CCOC(=O)COC(=O)C(C)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d210>,CCCC(C=O)C(C)C(C)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d260>,CCCCC1COC(=O)C1F,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d2b0>,CC(=O)OC1(C=O)CCCC(C)N1C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d300>,CCCCC(C)C(C)C(=O)OCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d350>,CCC1OC(=O)CC1C(=O)C(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d3a0>,COC(=O)C1CC2C(C)C(=O)C12C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d3f0>,COC(=O)C(CCCC=O)CSC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d440>,CCCC(CCC)C(C)(C)C(C)Cl,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d490>,CCCC(C)(CC)CC(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d4e0>,COC(=O)C(C)C1CC(=O)CCC1C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d530>,CCC(C#N)CCC(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d580>,CCCC(C#N)CC(C=O)CCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d5d0>,CCCCC(CC(C=O)C(C)(C)C)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d620>,C#Cc1nccnc1C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d670>,CC(=O)OCCCC(=O)OC(C)(C=O)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17cf80>,COC(=O)OS(=O)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d710>,CCC(C)(CC)C(C)C(=O)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d760>,CCCC(C)(C)C1CC(=O)CCC1=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d7b0>,CCC1N(C)C2(CC=O)CCC12C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d800>,CCCCCC(C#N)C(=O)CCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d850>,CCC1(C)C(C)CC2CC21,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d8a0>,CCC(C)CCCC(C)(CC)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d8f0>,COC(=O)C1(C)C(=O)CCC1C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d940>,CCCCCCC[Si](C)OCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d990>,CCCC(CC=O)C(CC)CCC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d9e0>,CCC(C)CC1(CCC=O)OC1CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17da30>,CCCCC1(C(=O)CCC)CO1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17da80>,C=Cc1csc([N+](=O)[O-])c1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dad0>,CCCCC(CC)C1OC(=O)CC1=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17db20>,COC(=O)CCC(=O)CC(C)C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dc10>,C=CC#CC(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17db70>,CCC(=O)CC(Cl)(Cl)Cl,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dbc0>,CCCC(C[Si])C(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dc60>,CCCC(C)(CCC)OC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dcb0>,CCCC(COCC)C(=O)C(C)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dd00>,CCC(F)CC(CC)CC#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dd50>,O=C(O)C1=C(C(=O)O)OC=CO1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dda0>,CCC(=O)C1(C)OC(=O)CC1CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ddf0>,CCC(CSC#N)CC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17d6c0>,CCc1cscc1C(=O)O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17de90>,CCC(C)(C)C(=O)O[B]OC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17dee0>,C#CC1=C(OC)CC=CO1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17df30>,CCC(C(C)=O)C(C)C(C)C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17df80>,CCCC(C#N)(CC)CCC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e030>,CCC1(CC=O)CCC2(C)OC(=O)OC12,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e080>,CCCCC(CCC)CCC(=O)OC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e0d0>,CC1OC(=O)C2CCC1C2,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e120>,CCC(C(=O)OC)C1CC(=O)OC12CC2,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e170>,CCOC(=O)CC(=O)CC1CC1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e1c0>,CCC1CCC(=O)N(C)C1(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e210>,CCC1(C=O)C(C)C(C=O)N2CC21C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e260>,CC(CC=O)CCC(C)C(=O)Cl,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e2b0>,CCOC(=O)OC(Cl)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e300>,CCCOC1(CC=O)CC1C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e350>,CCCC1C(CC(C)C)C1(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e3a0>,CC(C)CSCC(=O)C#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e3f0>,CCC1CC1(C=O)C(F)(F)F,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e440>,CCCC(CC1CC1)C(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17de40>,COS(=O)C(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e4e0>,CCCCC(=O)C(C)CC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e490>,CCC(C)CC1CCC1CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e580>,CC(C)C(CC(=O)C=O)C(C)CCC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e5d0>,CCCC(CCC=O)CC(C#N)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e620>,CCCC1(CCC)C(=O)OC(=O)C1OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e670>,CCC(CC(C)C(C)C)C(=O)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e6c0>,CC1CC(C)(CCCC=O)C1(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e710>,N[C@@H]1C=COC([N+](=O)[O-])=C1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e760>,CC1C(=O)CCCOC1=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e7b0>,CC1C(=O)C1C1CC1(F)F,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e800>,CC[CH]C(CCC)CCCCCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e850>,COC(=O)CC(C)C(F)(F)F,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e530>,CCCC([B]C#N)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e8f0>,CCC(C=O)C(=O)CC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e940>,CCOC(=O)OC(C)CCN(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e990>,CCC1CC12COC(C=O)C2C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e9e0>,COC1=COC(N(C)C)=CO1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ea30>,CC(C)CC(CC=O)CCC(C)C#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ea80>,CCC1(OC(C)=O)C(=O)CC(C)C1(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ead0>,CCCC(C)CCC(C)C(C)C#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17eb20>,CCCC(C#N)CCCCCC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17eb70>,CCCCC(C=O)(CC)C(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ebc0>,CCCC1CCC(CCC=O)C1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ec10>,CCCCC(CCCC)C(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ec60>,CC1CCC(C)C(C=O)C1=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17e8a0>,CCCCCCO,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ecb0>,CCCCC(C)C1CC1C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ed50>,CCC(CC)(CC)C(C)C(C)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17eda0>,CCC(C)(F)C(Cl)C(=O)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17edf0>,CCCCC(=O)C(C)(CC#N)CC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ed00>,CCCCCCCCC(C)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ee90>,CCCC(C)(CC)C(CC)COC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17eee0>,CCC1(CCS(C)=O)CC1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ef30>,CCC(C(=O)OC)C(C(C)=O)C(=O)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ef80>,CC(C)CCCC(C)C(C#N)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f030>,CCCCCC(C)C1C2CC21,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f080>,CC(C)CC(C)(CC#N)C(C)C(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f0d0>,CCC(C)(C#N)CCCC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17ee40>,CC1CCCC1CC#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f170>,CCOC(=O)C1CC(=O)C1(Cl)Cl,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f1c0>,CC(C1CC1)C1(C=O)CCC1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f210>,CCC[Si](C)(C)OC(C)=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f260>,CCC1(CC=O)CC(C)(CC(=O)C=O)O1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f2b0>,CCCCC1CC2(CC)CC12,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f300>,CCCC(C)(C)CCC(C)C(=O)OCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f120>,CCCCCC(C)C(C)Cl,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f3a0>,CCCCCC(C)CCC(F)F,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f3f0>,CC(C)C(C)CCC1CC1C#N,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f440>,CC(=O)CCC(C)(C)C1CC1C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f490>,CCCC(C)CC1(C)COC(=O)O1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f4e0>,CCC(C)(COC)C(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f350>,C[C]CCCCCCCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f580>,CCCCC(CCCC=O)OC(=O)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f5d0>,CC1(C(=O)OC=O)CC2CCC1OC2=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f620>,CCCC(CF)N(C)CC(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f670>,COC(=O)C(C)CC(C(=O)OC)C(=O)OC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f6c0>,CCCC(C)C(C#N)(CC=O)CCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f710>,CCC12CCC1(C)CC2(C)C(=O)C=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f760>,CN(C)C1(CC#N)CCC(=O)OC1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f7b0>,CCCCC[Si]CC(F)CCCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f530>,CCc1cscc1O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f850>,CCCC(=O)COC(=O)CC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f8a0>,CCCCC(=O)CC(CC)CCC=O,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f8f0>,CCCCC(CCC=O)C(C)(C)C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f940>,CC(=O)OC1(C)CC(C)(C=O)CCC1C,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f990>,CC(CC#N)C1CCC(C)(C)C1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17f9e0>,CCCC(CC)[Si](C)(C)OCC,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17fa30>,C#Cc1cnc(C(=N)O)cn1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17fa80>,CC(=O)C1(COC(=O)CC(C)C#N)CC1,5.0,0.991,0.973,0.842
<rdkit.Chem.rdchem.Mol object at 0x7fed0c17fad0>,CCCCC(C)CCCC(C)C=O,5.0,0.991,0.973,0.842
