molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a29e0>,CCC(C=O)CCC(C)C(C)C(CC)N(C)C=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2a30>,CCC1(C)CCCN(C)C1(C)CC1COC(=O)O1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2a80>,CCCCC(CN(C)C)OC(=O)OC(C)CCC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2990>,CC1CC2CCCC3CC(C1)C23S(=O)(=O)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2ad0>,CC(=O)CC(COC(=O)OC(C)C)C(C)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2b70>,CCC(C)COC(=O)OCC1COC1CN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2bc0>,CCCC(C)OCOC(=O)OC(CCC)CN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2b20>,CCC(C(C)C)C(C)CC1CC(C)CC2C3C(C)C(C)C123,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2c60>,CCN(C)CC1OC(=O)OCCCOC1(C)CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2cb0>,CCC1(CCC=O)CC(C=O)C(CC=O)N1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2c10>,CCCC(C)[SiH]C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2d50>,COC(=O)OC1C(C)COCCC1CN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2da0>,CCCC(CCC1CC1C)(OC)C(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2df0>,CCSCCC(C)C1CCCC(=O)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2e40>,CCCC1(N(C)C)CCOC1C1OC(=O)OC1CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2e90>,CC(C)CCCOC(=O)OCCC(C)C(C)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2ee0>,COCCC(C)C(CN(C)C)OC(=O)OCC(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2f30>,COC1CCOC(=O)OC1(C)CCN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2f80>,COC(C)(C)C(=O)C1CCC2(C)CC2C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f030>,CCC1C(C(C)(C)C)CCC2C(C)C(C)(C)C12,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f080>,CCC(CC)OC(=O)OCOCC(C)CCN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f0d0>,CCC(C)(C)CC(CC#N)SC(C)C(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f120>,CC(CCC(=O)C=O)CC(=O)CC1(C)CN1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f170>,CC1CC2CC3CC4CCCC(C13)C42,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f1c0>,CCC(COC(=O)OC(C)C(C)OC=O)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f210>,CCO[Si](CCCCCC(C)C)(OCC)C(CC)CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f260>,COC(C(C)CCCCCSC)C1CCCC(C)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f2b0>,CCCC1C(C)C2CC1C1C2CC(C)(C)C1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f300>,CCC(C)C(C)CN1CCC2(CC2)CS1(=O)=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f350>,CCC(C)COC(=O)OCCCOCCN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f3a0>,CCC(=O)C1CC2CC3C4CCC24C13,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f3f0>,CCC(CC(C)CN(C)C)OC(=O)OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a2d00>,CCC1CCCC2C3CCC(C3)C(CC)C12O[Si](C)(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f440>,CC1CC(CO[Si](C)(C)C(C)(C)C)CCC1C=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f490>,CCCCCC(C)SCC=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f530>,CCC1(C)OC(=O)OC1OC(C)C(C)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f4e0>,CCC1(CC(C)C)CC1C1(C)C2CCC2(C)C12CC2,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f580>,CCCC(=O)N(C)C(CCCCCCCl)C(C)C(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f5d0>,CCC1(S(C)(=O)=O)C2C(C)N2C(C)(C)C1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f620>,CC1CC2C3CC(C2C1)C1C(CCC2CCC2)C1C3,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f6c0>,CC(C)(C)C1CCC2COC21C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f670>,CCCC(C)(CCS(=O)(=O)C(C)CC#N)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f760>,COCC1COC(=O)OC(C)(CCC(C)C)CN1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f710>,CC1OC(=O)OCC(C#N)CC(C)(CN(C)C)C1N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f800>,CCN(C)CC(C)CC1(C)C2OC(=O)OC21,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f850>,CCCCC(C=O)N(C)CCCOC(=O)OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f8a0>,CCC(Cl)C(C)SC1(C(Cl)Cl)CCCCC1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f8f0>,CCOC(=O)OC1CC(C)N(C)C1CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f7b0>,CCN(C)C(C)(C)CC(C)OC(=O)OCC(=O)OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f990>,CCOC(=O)OC(C)C(CCOC)N(C)CC=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f9e0>,CCOC(C)(C)CCC(=O)C(C)C(C)C(C)=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fa30>,CCCCC(CC)C1C2CCCC2C2CC21,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19f940>,COCCCOC(=O)OCC(C)(C)C(CC#N)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fad0>,CCN(CC=O)CCOC(=O)OCC(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fb20>,CCC1OC(=O)OCC2(C)C1CCN2C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fb70>,CCCCOC(=O)OC(C)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fbc0>,CCCCC(CC(=O)N(C)C)C(=O)C(CC)CCC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fa80>,CC1CCC2(CN2C)C(S(=O)(=O)N(C)C)CO1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fc60>,CC1CC2(C)C3CC4C(C)CC1C4C2C3,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fcb0>,CCC(C)COCOC(=O)OC(C)CCCN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fd00>,CCC(C)OC(=O)OC(CCC(C)OC)CCN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fd50>,CCC(C(=O)CCCS(=O)(=O)CC)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fc10>,CCC1CCC(=O)S(=O)(=O)C1N(C)CC(C)(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fdf0>,CCC1CC2OC1(C)C1CC2C2CC21,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fe40>,CCCC1OC(=O)OCCCN(C)C1(C)CCC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fda0>,CCC1COC(=O)OC(C(C(C)OC)N(C)CC)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fe90>,CC(OC(=O)OCC(C#N)CN(C)C)C(C#N)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19fee0>,C1CC2CC3CC4CC5C6CCC4CC1CC(CC35)C2C6,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19ff80>,COC(=O)OCC1C(C)CN(C)CC2COC1C2,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9030>,CN(CCCC(F)(F)F)C(C)(C=O)CC#N,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9080>,CCCCCC(C)C(C(C)OC)C1(C)CO1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c19ff30>,CC1C2CC34CCC(C)(C)C3C(C)(C2)C1(C)C4C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9120>,CCCCCC(CC(=O)CCSC)OCCC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9170>,CC1C2CC13C(CC1CC1)CC1CCC123,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a90d0>,CCCCC1C(C(=O)C([SiH2])(P)C(C)C)CCC1(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9210>,CCC(CC)CCCC(C)(OC)C(C)(C)CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9260>,CCCCC1(OC(=O)OC)CC(CCN(C)C)CO1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a92b0>,CCCC(C)COC(=O)OCCC(C)CN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9300>,CCC1CC1C1CC1C1CC1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9350>,CCCOC(=O)OCCC(COCC)CN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a93a0>,CC1CC23CC2(C)C2(C)C1C(C)(C)C32C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a93f0>,CCC1(C)CC12C1CC1C21CC1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9440>,CCN1CC2CC2OC(=O)OCC2C1C2(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9490>,CCCCCCS(=O)(=O)N(C)CC(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a94e0>,CC(CC1CC1C)CC1C2CCC21,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9530>,COCCC(C)C1OC(=O)OCC1CCC(C)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a91c0>,COC(=O)C1CC(CO[Si](C)(C)C(C)(C)C)C(C)C1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a95d0>,CCC(CN1CCOC(=O)OCC(OC)CC1)C(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9620>,CCC1C(OC)C(OC(=O)OC)CN(C)C1CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9580>,CC(CCC1C(=O)N(C)CC2COC(=O)OC21)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a96c0>,CCCCCCCCCCCC(C)SC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9710>,CCCCCCOC(=O)OCCN(C)C(C)C=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9760>,CCC(CCCCCCC(CC)S(C)(=O)=O)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9670>,CC1CC2CC3C(C2)C13,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9800>,CCN(C)CCOC(=O)OC(C)C(C)C(C)=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9850>,CCC(CN(C)C)C(C)OC(=O)OCCC(C)COC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a98a0>,CCCCCCN(C)CCC(C)COC(=O)OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a98f0>,CC(C)COC(=O)OC(C)C1CCN(C)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9940>,CCCC(=O)COC(=O)OCCN(C)CC(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a97b0>,CC(C)N1C(C)C(OC(=O)OC(C)(C)C)C1C=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9a30>,COCC1C(C)C(C(C)N(C)C)C2(C)COC(=O)OC12,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a99e0>,CCC1CCCOC(=O)OC(C2CN2C)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9990>,CCCCC(C)[Si](C)(C)OC(C=O)C(C)(C)CCC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9ad0>,CCCCCC(C)(C)CC(CC)(OC)C(C)(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9b20>,CCCCC(C)OC(=O)OC(C)CC(C)CN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9b70>,CCCCCC(CCCC)O[Si](OC)OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9a80>,CC1CC2C3N4CCCC3(CC4)S(=O)(=O)C12,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9c10>,CCC(C)C(=O)C(C)CCCSCCC=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9c60>,CCCC1CC2C(C)CC(C)N2CS1(=O)=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9bc0>,CC1OC(=O)OC(C)C(N(C)C)CN(C)CC1C#N,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9d00>,CCC1C2C3CCC3CC(C)C2C1(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9cb0>,CCC1(C)CCN(C(C)S(=O)(=O)OC)CC1C=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9d50>,COC1CC(C)C(C2(C)CCOC(=O)OC2)N(C)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9da0>,CCCCC1(C)C(C)C2CCCC23C2C(C)CC213,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9e40>,CCCCCCC(CCCOC(=O)OCC)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9e90>,CCC1OC(=O)OC1C1C2CC(N(C)C)CC21,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9ee0>,CCC(C)N(C)CCCCC(C=O)CC(F)(F)F,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9df0>,CCC1OC(=O)OC(C)(CN(C)C)C1(C#N)C(C)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9f80>,C1C2C3C1C31CC3CC24CC3CC41,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8030>,COC12CC(C3CC4CCC4C3)C(C)(C1)C2,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8080>,CCC(CCN(C)CC)C1COCCOC(=O)O1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a9f30>,CCN(C)C1C(C)(C)CCC(CC=O)S1(=O)=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8120>,CCN(C)CCOC(=O)OC(C(C)C)C(C=O)OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8170>,CC1C2CCC(C3CC3)C(C)(C)C12,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a80d0>,C=CC#COC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8210>,CC1CCC(C2(C)OC(=O)OC23CC3)CN1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8260>,CCCC(C)SC1(C#N)CC(CC)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a82b0>,CCCCN(C)C1COC(=O)OC1CCCOC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8300>,COC1(CC(C)C)CC(C)C1(C)C1CC1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a81c0>,CCC1(C2([Si](OC)OC)CCCC2C)CCCCC1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a83a0>,CCC(C=O)C(C)C(C(C)C)N(C)C(C)=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8350>,C[SiH2][SiH](C)[SiH](C[SiH])C(C)([SiH3])[SiH][SiH]C([SiH3])[SiH3],5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8440>,CCCC(C)CCCSCCCCC(C)CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8490>,CCC1(CC(C)N(C)C)CCOC(=O)OC1OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a84e0>,CC1C2CC(C2)C1(C)C1C2CCCC21C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8530>,CCCC(C)CS(=O)(=O)C1CCCN(C)CCC1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8580>,CCCCOC(=O)OCCCOCC(C)CN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a85d0>,COC(=O)OCCCCCCOCCN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8620>,CCCSCCCC(C)(C)C(=O)OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a83f0>,CCOC(=O)OC12CCN(C)C1(C)C(C(C)OC)C2,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a86c0>,CCC1COCC(C)(N(C)C)CCOC(=O)O1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8670>,CCC1CC(C)C(S(C)(=O)=O)C2CCN(C)CC12,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8710>,CC1N2CC(=O)CC(C)(C1(C)C=O)C2(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8760>,C1CC2C3CCC1C23,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8800>,CCCC(COCC(CC)C1COC(=O)O1)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8850>,CCN(C)CC(C)COC(=O)OCC(C=O)OC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a87b0>,COC1COC(=O)OC12C(C)CCC(C)C2(C)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a88f0>,CCC(CC)OC(=O)OC(C)OCCCCN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8940>,CCCCCC(C)(CC)C(C)CS(=O)CCC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8990>,CCC(CC)OC1CC2CC1C1CCCCC21,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a89e0>,CCCCCC1(C)CC(OC(=O)OC)N(C)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a88a0>,CC(C=O)C(C1CC(C)(C)CC1(C)CC=O)N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8a80>,CCCOC(=O)OCCCC(C)CC(C)CN(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8ad0>,CCCN(C)CC(CS(C)(=O)=O)C1(C)CC1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8b20>,CCOC(=O)C(C)(C)S(C)=O,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8b70>,CCCOC(=O)OCCCN(C)CC(CC)CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8bc0>,COC(=O)C1(CC(C)C)CCSC1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8c10>,CCCCOC(=O)OC(C)CCCN(C)CCC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8c60>,C1CC23CC4CCC5CC2(C1)C4C5C3,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8a30>,CN(C)CCS(=O)(=O)C(C)(C)C(=O)C1CCC1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8d00>,CCC1OC(=O)OC(C(C)(C)CC)CC1N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8d50>,CCCCC1(C)C2(C)C(C)C(C(C)CC)C12C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8cb0>,CCC1C2CCC(C(=O)C(C)C(C)(C)OC)C1C2,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8df0>,COC(C)C1CCOC(=O)OCCN(C)C1(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8e40>,CCN(C)CCC(C)(CC)CC(F)(F)F,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8da0>,CC(C)C1CN(C)C(C)(C)C(C(C)C)OC(=O)O1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8ee0>,CCCOC(=O)OC(C)CC(C=O)N(C)CCC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8f30>,COCC1OC(=O)OCC1CC1CCN(C)CC1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8e90>,CCCCC(CCCC=O)CO[Si](C)(C)C(C)(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1ab030>,CCCC1C2C3C(C)OC4CC4C3(CC)C12,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1a8f80>,CCOC(=O)OC1CCCCC(C)(C)C(N(C)C)C1,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1ab0d0>,CC1OC(=O)OC1C(C)(C)C1CC(C)N1C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1ab120>,CCCCCCCCCC(C)CCC(=O)N(C)CC,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1ab080>,COC12CC(COC(=O)OCC1C)C(C)C2N(C)C,5.0,0.984,0.993,0.962
<rdkit.Chem.rdchem.Mol object at 0x7ff31c1ab1c0>,CN1CCCC(C2(C)OC(=O)OC3CC32)CC1,5.0,0.984,0.993,0.962
