molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8440>,CCCCC(F)CCCC(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8490>,CCCCCCCCC(CCC)C(CCCCC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f84e0>,CCCCCCCC(C)CCC(C)CCCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8530>,CCCC(CC)C(CC)C(CC)CC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8580>,CCC(C)C(C(C)C(C)C)C(C)(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f85d0>,CCCCC(CC)C(CCC)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8620>,CCCCC(C)CCCCC(C)C(C)CC(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8170>,CCCC(C)(C)C(C)(C)CCCCCCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f86c0>,CCCCCCCCCCCC(C)CCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8710>,CCCC(C)(C)CC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8760>,CCCCCOCC(CCC)C(C)(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f87b0>,CCCCC(CC)C(CCCC)C(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8800>,CCCCCC(CC(CC)C(C)C)CC(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8670>,CCCC(F)(F)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f88a0>,CCCC(C)C(C)CCCCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f88f0>,CCCCC(C)C(C)C(CC)CCOCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8940>,CCCCCCCCCCCCCCCCC(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8990>,CCCCCC(CC)CCCCC(C)CCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f89e0>,CCC(C)CCCCOC(C)CCCCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8a30>,CCCCOCC(C)C(C)CCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8a80>,CCCCCCCCC(C)(CC)CCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8ad0>,CCCCCC(C)C(C)CCC(C)(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8b20>,CCCCC(CC)CCCC(CF)C(F)CCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8b70>,CCCCCCCCCC(C(C)C)C(CCC)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8bc0>,CCCCCCC(CCCC)CCCCCCC(F)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8c10>,CCC(C)CC(CC)C(C)C(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8c60>,CCCCCCCCCC(CCC)CCCC(F)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8cb0>,CCCC(C)(CC)CCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8d00>,CCCOC(C)CCC(C)(C)C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8d50>,CCCCCCCC(CC)CCCC(C)(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8da0>,CCCCCCCCCC(F)(CC)CCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8df0>,CCCCCCCC(C(C)CC)C(C)C(C)CCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8e40>,CC(C)C(C)CCCCCCC(C)(C)CC(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8e90>,CCCCCCC(C)CCC(C)(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8850>,CCC(CCC(C)C(F)C(C)C)C(C)(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8f30>,CCCC(CC)C(C(C)CC)C(CC)CCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8f80>,CCCCC(C)C(C)(CC)C(CCC)CCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f8ee0>,CCC(C(C)C)C(C(C)C)C(C)C(C(C)C)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9080>,CCCCC(CCC(C)CCC)C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f90d0>,CCCCC(CCC)CCC(CC)C(C)C(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9120>,CC(F)C(CCC(C)(C)C)C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9170>,CCCCCCCC(C)(C)CCCC(CC)CCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f91c0>,CC(C)CCCCC(C)CC(C)(C)F,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9210>,CCCCCC(CC)C(C)CCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9030>,CCCCCC(C)CCCF,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9260>,CC(C)CC(C(C)C)C(C)C(C)(C)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9300>,CCCCC(C)CCCCCCCCCC(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9350>,CCCC(CCCC(C)CC)CC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f93a0>,CCCCCCCCCCC(C)(C)CCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f93f0>,CCCCCCC(C)CCCCC(C)C(C)CCCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9440>,CCCCC(CCC)C(C(C)C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9490>,CCC(CCCCCCCCC(C)(C)CC)CC(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f92b0>,CCCCCCB(C)CCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9530>,CCCCCCCCC(CCCCCC)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9580>,CCCCCC(C)(C)C(C)C(C)CCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f95d0>,CCCCC(CCC(C)C)OC(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9620>,CCC(C)C(C)(CC)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9670>,CCCCCCCCCC(C)C(CC)CCCCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f96c0>,CCCCCCCC(C)(C)C(C)(CCCC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9710>,CCCC(C)C(C)CCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9760>,CCCCCCCCCCC(CC)CCCCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f94e0>,CCC(C)C(CC)CCCF,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9800>,CCCCCCCCC(C)C(C)(CC)CCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9850>,CCC(C)CCCCCCC(C)CCCCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f98a0>,CCCCCCC(CCC(C)CCC)CC(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f98f0>,CCCCCCCCC(C)CCC(C)C(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9940>,CCCCC(C)(CCC)CC(C)C(CC)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9990>,CCCOC(CCCCCCC(C)C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f97b0>,CCC(C)(C)C(C)C(C)CC(C)(C)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9a30>,CCCCCC(C)CCC(CC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9a80>,CCCC(C)CCCCC(CC)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9ad0>,CCCCCC(C)CCCC(C)CCC(CCC)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9b20>,CCCCCC[B]CCCCC(CCCC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9b70>,CCCCC(C)CCC(C)CC(C)OCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9bc0>,CCC1(F)CCC(C2CC3CCC2C3)C1C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9c10>,CCCCCCC(C)(CC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9c60>,CCCC(CC)C(CC)CCC(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f99e0>,CCCCCC(CCCC)OCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9d00>,CCCCCCC(C)C(CCC)CCCCCF,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9d50>,CCCC(C)CC(C)C(C)C(C)CC(C)F,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9da0>,CCCCCC(CC)C(C)CCCCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9df0>,CCCCCCCC(C)CCCCC(C)CCCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9e40>,CCCCC(C)CCCCCC(CC)C(CC)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9e90>,CCCCCCCC(CC)CCOC(C)CCCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9cb0>,CCCCCC(C)(F)F,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9f30>,CCCCCCC(CCC)CC(F)CCF,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9f80>,CCCCCC(C)(CCCCC(C)C(C)C)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa030>,CCC(C)CC(C)CCC(C)(C)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa080>,CCCCCCCCC(CC)C(CC)CCCCCCF,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa0d0>,CCCCCCCCCC(C)(C)CCCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa120>,CCCCCCC(CCC)CCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa170>,CCCC(C)CC(C)CCC(C)C(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa1c0>,CCC(C)(C)CCCC(OC)C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa210>,CC1C2CC(C(F)F)C(C2)C1C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa260>,CCCCC(C)CC(C)(C)CCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa2b0>,CCCCCCCC(CC)CC(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1f9ee0>,CCCC(CC)C(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa300>,CCC(C)(C)CC(CCCC(C)C(C)C)C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa350>,CCCCC(C)C(CCC)C(C(C)C(C)C)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa3f0>,CCC(C)(C)CCCC(C)(C)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa440>,CCCCC(C(C)CCC)C(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa3a0>,CCCC(CCCC(CC)C(C)C)C(C(C)C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa4e0>,CCC(C)CCCC(C)C(C)CCC(C)C(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa530>,CCC(C)CCCCCCCC(C)CC(C)CF,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa580>,CCCCCCCCC(C)(C)CCCC(CC)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa5d0>,CCCCCCC(C)(CCCCC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa620>,CCCC(C)C(C)C(C)C(CCC)C(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa670>,CCCCCCCCC(CCC)CCCCC(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa6c0>,CCCCCCCCCC(C)C(C)CC(C)CCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa710>,CCCCCC(C)(C)CCCCCCCC(C)(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa760>,CCC(C)CCC(CC)CCCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa7b0>,CCCCC(C)CCC(CC)CC(CC)CC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa800>,CCOCCC(C)CCC(C)CC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa850>,CCCC(C)(C(C)CCCC(C)CC)C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa8a0>,CCCC(C)C(C)CC(C)CCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa8f0>,CC1CC(F)(C(C)CCC2CCCCC2)C1(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa490>,CCCCCC(F)(F)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa990>,CCCCCCC(C(C)C)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa9e0>,CCCCC(CCC)(C(C)CCC)C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1faa30>,CCCCCC(CC)C(CC)CCCCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1faa80>,CCC(C)(C)CCCCCC(C)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1faad0>,CCCCCCCCCCCC(C)(C)CCCCCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fab20>,CCC(C)COCCCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fab70>,CCC(C)CCCC(C)(CC)C(C)CC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fabc0>,CCCCCCCCC(CCCCC)C(C)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fac10>,CCCCCCC(C)CCCCCCC(CCC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fac60>,CCCC(C)C(C)CCCCC(C)C(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1facb0>,CCC(CCCCC(C)C)CC(C)CCCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fad00>,CCCCCC(C)C(CC)C(CC)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fad50>,CCC(C)CC(C)CC(C)C(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fa940>,CCCC(C)(C(C)C)C(C)CCC(C)(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fadf0>,CCCC(C)C(CC)CCC(CC)CC(C)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fae40>,CCCC(CCC)C(C)C(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fae90>,CCCCCCCCCC(CC)C(C)CC(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1faee0>,CCC(C)C(C)C(C)C(C(C)C)C(C)(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1faf30>,CCCCCCC(C)CCC(C)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1faf80>,CCCCCCCCCCC(C)CCC(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb030>,CCC1CC2CCCC3CCCCC3CCCC2(F)C1C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb080>,CCCC(F)C(C)CCCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb0d0>,CCC(C(C)CC(C)C(C)C)C(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fada0>,CCCCC(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb170>,CCCCC(CCC)COC(C)C(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb1c0>,CCCC(C)(C)CC(C)(CC)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb210>,CCCC(C)OCCCCCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb260>,CCCCCC(CC(C)CC)CC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb2b0>,CCCCC(C)OC(CC)C(C)CCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb300>,CCC(C)(CC)CCCCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb350>,CCCCCCCC(C)CCCCC(C)(C)CCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb3a0>,CC(C)CC(C)(C)C(C)(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb3f0>,CCCCC(CC)CC(C)CCCC(CC)(CC)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb440>,CCC(C)CC(C)CCC(C(C)C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb490>,CCCC(C)CCCCCCCCCCC(C)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb4e0>,CCCCCCC(C)C(C)CC(C)C(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb530>,CC(CCC(C)(C)C(C)(C)C)CC(C)(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb580>,CCCCCC(CC)CCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb5d0>,CCC(C)CCC(C)CCCCC(CC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb620>,CCCCC(C)CCCCCCCC(CC)C(C)F,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb670>,CCC(C)CCC(C)C(C)C(C)(C)C(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb120>,CCCCCC(C)(CC)C(C)C(C)(CC)C(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb710>,CCC(CC)C(CC)CCCC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb760>,CCC(CC)CCC(CC)C(C)C(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb7b0>,CCCCC(C)OCC(C)CC(C)(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb800>,CCCCC(C)COC(CC)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb850>,CCCCCC(CC(C)C)CC(C)CC(C)(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb8a0>,CCCC(C)COCCC(C)C(C)(C=O)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb8f0>,CCCCCCC(CCCC)CCCCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb940>,CCCCCCC(C)(C)CCCC(C)CC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb990>,CC(C)C(C)CCCC(C)(C)F,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb9e0>,CCOCCC(CC(CC)CC)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fba30>,CCCCCCCCCCC(C)(CCCC)CC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fba80>,CCCCC(C)CC(C)CC(C)(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbad0>,CCC(CC)C(C)CCCCF,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbb20>,CCCCC(C)CC(C)(F)F,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbb70>,CCCCCC(C)(CC(C)C(C)C)OC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbbc0>,CCCC(CCCC(C)(C)CC)C(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fb6c0>,CCC(F)CC1(C)CCC2CCC(C)C(C)C2C1(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbc60>,CCCCCCCCCCCCCCCC(C)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbcb0>,CCC(CCC(C)(C)CC(C)C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbd00>,CCCC(CCCC(C)CC)CCOC(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbd50>,CCCCCCCC(CC)C(C)CCC(C)(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbda0>,CCCCCCCC(C)CCC(C)CCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbdf0>,CCCCCCCC(C)C(C)(CC)CC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbe40>,CCCCCCCCCCC(C)CCC(C)C(C)C,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbe90>,CCCCC(C)CCCC(C)COCCC,5.0,0.996,0.931,0.909
<rdkit.Chem.rdchem.Mol object at 0x7f540c1fbee0>,CCC(C)C(C)CCCC(C)(C)CC(C)(C)C,5.0,0.996,0.931,0.909
