molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c530>,CCC1C(C)C(C)(CC)C(CC)(N(C)C)C1(C)C(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c620>,COP(OCC(F)(F)F)OC(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c670>,CCCCCC1CCCC(F)(C(F)(F)F)C1(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c6c0>,CCCC(CC)CC(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c5d0>,CCC1(C)C(C(F)(F)F)C(C)C(C)S1(=O)=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c760>,CCC(C)S(=O)(=O)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c710>,CCC(CC)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c800>,CCCCC(C)C(OC)C(F)(F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c7b0>,CCC(C)CCC(C)(C#N)CC(C)(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c8a0>,CCC(CC(C#N)CSC(F)(F)F)C(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c850>,CCCC12CC1(C)C1(C2)C(C)C2C3(C)C(C)C(C)C3(C)C21C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c8f0>,COC(=O)C(F)(F)C(F)(F)C(C)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c940>,CC(CC(F)(F)F)C(C)(C)C(C)S(C)(=O)=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c990>,CC(C)C(C)C(C#N)C(C)(C)C(C)C(C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419ca30>,CCCC(C)(C)S(=O)(=O)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419ca80>,CC(C)P(Cl)(Cl)(Cl)C(C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419c9e0>,CC(COC(=O)OCC(C(F)(F)F)C(F)(F)F)CN(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cb20>,CC(C(C)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cb70>,CCCC(C)(C#N)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cbc0>,CCC(CC#N)CCC(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cc10>,CCC(C)CC(C#N)CC(CC)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cad0>,CC(C)CCCC(CF)P(=O)(Cl)OC(C)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419ccb0>,Cc1ncc(C(F)(F)F)nc1C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cd00>,CCC(C)CC(Cl)C(Cl)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cc60>,CC(C[Si](C)(Cl)Cl)C(C)O[Si](C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cd50>,CCC(C(F)(F)F)C1(C)CCCC(N(C)C)C(C)C1,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cda0>,CC(C)C(F)(F)C(F)(F)CC(F)(F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cdf0>,CC(C)(O[Si])O[Si](C)(C)C(C)(C)[Si](C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419ce90>,CCCC1CCCC1C(F)(F)C(C)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cee0>,CCC(C(Cl)C(C)Cl)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419ce40>,CN(C)C(C#N)(C=O)C(C)(CC=O)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cf80>,CCCC(C)(C)CC(C)(Cl)C(F)(F)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196030>,CC(C)CCC(F)C(C)C(F)C(F)C(F)CF,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419cf30>,CC(C=O)C(C)C(C)(C)C12CC1C(C)C(C)C2(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196080>,CC(C)(C)C1(C)CC1CC(C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196120>,CCCC(F)(CC1(F)CC1(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196170>,CCC1C2C3C(C)C4C5CC(C)(C12)C3C54,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441961c0>,CCCOCCC(C)(C)CC(F)(F)C(C)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196210>,CCC(CC)C(CCl)(C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196260>,CCC(F)CC(F)C(F)CF,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441962b0>,CCCCCC(C)(C#N)C(C)(C)CC(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196300>,CC(C)C(Cl)C(Cl)(Cl)C(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441960d0>,COC(=O)C(C(F)(F)F)S(=O)(=O)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441963a0>,CS(=O)(=O)C(F)C(F)CCF,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196350>,CCC(C#N)CC(C(C)C(F)(F)F)S(C)(=O)=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196440>,CCC(C(C)C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441963f0>,CC(F)C(C)(F)C(C)(F)C(F)(F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441964e0>,CC[Si](OC)(OC)C1(CC(F)(F)F)CC1,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196530>,CCCCC(C)(CCC)C(CC)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196580>,CSC(F)C(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441965d0>,CCC1C(CCC=O)CC(C(F)(F)F)C1(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196490>,CCCCC(CC(C)(CC)C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196670>,CCC1C(C)CC(C)C1(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441966c0>,CC1C(C)C2C1CC1CC12C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196620>,CC(F)C(CCC(C)(F)F)CCC(F)(F)C(C)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196760>,CC(F)(F)CC(F)(F)C(C)(F)C(C)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196710>,COS(=O)(=O)C(C(C)C(C)C)C(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196800>,CCCCCCC(F)(C(C)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196850>,CC(C=O)C(F)C(F)(F)CF,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441968a0>,CCC(OC)C(F)CCC(F)C(F)C(F)C(C)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441968f0>,CCC(F)C(F)(F)C(C)C(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441967b0>,CC(C(C)(C)C(C)(C)C)C(C)(C)C1(C)C(C)C1(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196990>,CCCOC(CCC(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196940>,CC(C)C(C)CCCCC(C)C(F)(F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196a30>,CCCC1(C)C(C)C1(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196a80>,CCN(CC)CC(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441969e0>,CC(CC(C)(C)C(C)(C)C(C)C)[Si](Cl)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196ad0>,CC(C)(C)C1(C)C(C=O)C1S(=O)(=O)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196b70>,CC1C(C)C1(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196bc0>,CCCC(C)C(C)C(CC)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196b20>,COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196c10>,CCO[Si](OCC)(OCC)C(C)(C(C)C)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196cb0>,CCC(C)(C1CC(C)CC1CC=O)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196c60>,CC1CC(C)(C)C23C(C)C(CC2(F)F)C(C)C13,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196d00>,CC1C2C3CCC4C3C4C2CC1[Si](Cl)(Cl)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196da0>,CCC(CS(=O)(=O)OC)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196df0>,CC1(C)CC1C(F)(F)C(C)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196d50>,CCC1CCCS(=O)(=O)C1(C(C)C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196e90>,CCCC(C)C(C(F)F)C(CC)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196e40>,CCC(C)(C)C(C)(C(C)C)C(C)(C)C(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196ee0>,CCCCC(C)C(F)(F)CC(F)(F)C(F)(CC)CF,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196f80>,CSCC(C)C(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197030>,CCCOC(Cl)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197080>,CC(C=O)C1C(C)CC2C1C(C#N)C2(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441970d0>,CCCC(C(C)C)C(CC(C)C#N)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144196f30>,CCC(C)C(C)(C)C(C)C1(C)C(C)CC1[Si](C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197170>,CCC1C(C)C2C(C)C(C)C3C1C23C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441971c0>,CS(=O)(=O)C(F)(F)CC(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197210>,CC(C)CC(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197260>,CCC(Cl)C(Cl)(Cl)C(C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441972b0>,CCC(CC)C(F)(F)C(C)(C)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197300>,CCC(Cl)(Cl)P(Cl)(Cl)(Cl)CC,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197350>,CCC1(C)C(C)C1(C(C)C)C(C)C(C)OC,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197440>,CCCC(CC)C(F)(F)C(C)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441973a0>,CCCC(C)CC(F)C(Cl)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441973f0>,CCC(F)(F)C(F)(F)C(C)(F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197120>,CCC(C)C(C1CCC2CC2(C)C1(C)C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441974e0>,CCC(C)(C#N)CC(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197530>,CSC(F)(F)C(C)CCCC(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197490>,CC(C)C(F)C(F)(F)C(Cl)C(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441975d0>,CCS(=O)(=O)C1C(Cl)C(C)C(Cl)C1Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197620>,CC(F)(F)C(F)(F)C(F)(F)C(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197580>,CCCC(CC(C)C)C(=O)C(C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197670>,CCC1C(C)C1S(=O)(=O)C(C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441976c0>,C[Si](C)(C)OC1(C(F)(F)F)C2C3CCC3C21,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197760>,CCCC(C)C(C)(C(F)(F)F)C(C)(F)CC,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441977b0>,CCC(C)C1C(C(C)C)C2C3C1C23,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197800>,CCCCCCCCC(F)(F)C(F)S(=O)(=O)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197850>,CCCC(CC(C)CC)N(C)C(CC)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441978a0>,CCC(C)C(C)C(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441978f0>,CC(CCl)CC(CCl)CCC(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197710>,CC1CC2CC(C#N)S(=O)(=O)C1C2C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197940>,CCC1(C)C(C)(C(C)C)C(C)C(C)(C)C2(C)C(C)C12C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa1441979e0>,CCCC(F)(CC)C(F)(F)C(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197990>,CCCC1CC(OC(=O)C(F)(F)C(F)(F)F)C(C)C1C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197a80>,CC1CC2C1C1C2C2C3C4CC4C3C12,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197ad0>,CC(F)C(F)(F)S(C)(=O)=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197b20>,CCCCCC(CC)C(C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197b70>,CC(CCC(C)C(F)(F)F)CCS(=O)(=O)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197bc0>,CC(CS(=O)(=O)C(C)C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197c10>,CC(CC(C)C(F)(F)C(F)F)C(C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197c60>,CC1(Cl)C2C3CC4C5CCCC2C(C43)C51,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197cb0>,CC(Cl)C(Cl)(Cl)C(Cl)(C#N)C=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197a30>,CCCC(C)C1C(C(F)(F)F)[Si](C)(C)S1(=O)=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197d00>,CC(C=O)C1C(C)CC(N(C)C)C1C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197d50>,CCCCC(C)OC(F)(F)C(F)(F)C(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197df0>,CCCCC(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197da0>,CCCC[B]CCCC(F)(C(F)F)C(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197e90>,CN1CC(C)(F)C1(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197e40>,CCCC(=O)C(CC(F)(F)F)C(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197f30>,CC(CCC(C)S(=O)(=O)Cl)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197f80>,CCC1(C)CC1C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f030>,COCCC(C)(C=O)C(F)(F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f080>,CC(C)CCCC(C)C(Cl)(Cl)C(F)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa144197ee0>,CC1C2C3CC(C12)C1C2C3C(C)C3C4C3C4C3C1C23,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f0d0>,CCC(C(C)C)(C(C)C)C(C)CC(C)(CC(C)C)C(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f170>,CCCC(C)C(C)C(F)(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f120>,CC1(C(F)(F)F)CCC(C)(C(F)(F)F)CC1,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f210>,CC(C#N)C(C)C(C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f1c0>,CC1C2C(Cl)C(Cl)C(C)(C)C(C)C2(C)C1(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f2b0>,CC(Cl)(Cl)C(Cl)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f260>,CC1CCC(C)(C(F)(F)F)S(=O)(=O)CC2C1N2C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f350>,CCCC(CC)C(F)(F)C(C)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f3a0>,CC(C)S(=O)(=O)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f3f0>,CCCC(C)(C(C)C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f440>,CC(C)CCCC(C(C)F)P(Cl)C(C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f490>,CCC(C)C(CCCC(C)C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f4e0>,CCCCC(C)C(C)N(C)C(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f530>,CC(C(F)F)C(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f300>,CC(C(CCC#N)C(C)(C)C)C(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f580>,CCC(C)C(C)C(C)(C)C1(C)C(CC)C(C)C1(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f620>,COC(CF)(OC)C(F)(F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f5d0>,CC(C)C(C)C1(C)CC2(C)C(C(C)C)C2(C)C1C(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f6c0>,CC(C)CC(F)CCC(C)(F)C(F)(F)CF,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f710>,CSCC(CF)C(F)C(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f760>,CC(C)CC1CC2CC(C1C)C(C(F)(F)F)C2,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f7b0>,CCCC(F)C(C(F)F)C(F)CC,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f800>,CCCCCCC(C(CC)C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f670>,CC1C2C3(C)C(C)C(C)(C)C(C)(C)C3(C)C2(C)C1(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f850>,CCC(CC(F)(F)F)C1CC(C)C1S(C)(=O)=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f8a0>,CCC(CC(C)(C)CC)C(CC(=O)C(F)(F)F)C(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f940>,CC(F)CS(=O)(=O)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f8f0>,CC(=O)C(F)(F)C(F)(CC(F)(F)F)C(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f9e0>,CCC(F)CC(CF)CCC(C)C(F)C(C)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fa30>,CCCC(C)C(C)[Si](Cl)(Cl)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419f990>,CC(CC#N)C(C(C)C(F)(F)F)S(C)(=O)=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fad0>,CC(C)C(C(C)C(F)F)C(C)(C)C,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fb20>,CS(=O)(=O)C(F)(F)CF,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fa80>,CCCCC(C)C(C#N)(C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fbc0>,CCC12C(=O)C3CC4C1C2C34C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fc10>,CCCC1CCC(F)C(C(F)C(C)F)C1F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fc60>,CCC(C)C(C)C(CCC(C)C(F)(F)F)OC,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fb70>,CCC(=O)C(C)C(C=O)(C(F)(F)F)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fcb0>,CCN(C)C(C)C(C=O)(CC)C(C)C(F)(F)F,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fd00>,CC1(C(F)(F)F)CCC(S(=O)(=O)S(C)(=O)=O)C1,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fda0>,COCC(Cl)C(C)C(Cl)(Cl)Cl,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fd50>,CCCC(C(C)C(CF)C(F)(F)F)S(C)(=O)=O,5.0,0.918,0.964,0.957
<rdkit.Chem.rdchem.Mol object at 0x7fa14419fdf0>,CCC(F)(CF)C(F)(F)C(F)(F)C(F)(F)C(=O)OC,5.0,0.918,0.964,0.957
