molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7feee60eae40>,CC(=O)OC1CCCC(C)(C)C1C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eae90>,CCCC(CC(C)(C)C)C(C)(C)C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eaee0>,CC(=O)OC(CCCCCC#N)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eaf30>,CCC(CC(C)C)C(=O)OOC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eaf80>,CCCCC(CC)CC(CC)C(=O)OC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec030>,CC1CCCC(C=O)C1C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec080>,CC(=O)CCC(CC(C)(C)C)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec0d0>,CCC(C)(C)C(=O)CCCC(C)C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec120>,CCCC(C(C)=O)C(=O)CC(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec170>,CCC(CC)(CC(C=O)CC#N)OC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec1c0>,CCC(=O)CCC1(C)CC(=O)CC1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec210>,CCC1(C)CCCCC(C)(C)O1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec260>,CCC1(CC(C)C)CC1CCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec2b0>,CCCO[Si](C)(C)CC(C#N)C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec300>,CCC(C)CC(CC(C)=O)CC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec350>,CC[C@@H]1CSC[C@@H](F)S1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec3a0>,CCC(CC1CC(C)(C)CC(=O)O1)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec3f0>,CCCC1OC(=O)OC(C)(C#N)C1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec440>,CCCCCC1C(C)C(=O)C1C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec490>,CCCC(C=O)CCOCC(C)(C=O)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec4e0>,CCC(C)C1(CC)OC(=O)C1C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec530>,CC12CCOC(=O)CC(=O)C1(C)C(=O)OC2,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec580>,CCC(C=O)(CC(=O)CC=O)C(C)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec5d0>,CCC1(C(C)=O)C(C=O)C1C(C)(C)C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec620>,CC(C)CCCC(CCC=O)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec670>,COC(=O)C1CC1CC(=O)OC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec6c0>,CCC1(C(C)=O)C(C#N)C(C)C1C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec710>,CC(C)C1CC(C)C(C)C1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec760>,CC(C)CCOC(C)C(=O)OC1CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec7b0>,CCCC(C)C(C)CC(C=O)CC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec800>,CCC1(C#N)C2CC(C)CC21C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec850>,CCC(=O)C1(C)CCCCC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec8a0>,CCC1(C(C)C=O)CC(=O)OCOC1=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec8f0>,CCCC(C)CC(CC)CCOC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec940>,CCC(C)(C(C)C)C12CCC1C2,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec990>,CCC(C)(Cl)CCC(C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ec9e0>,CCOC(=O)C(C)(CC)CCCCF,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eca30>,CC(C)CCC(C)C1CC1C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ea9e0>,COC(=O)C(CC1CC(=O)C(=O)C1=O)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecad0>,CCCCCCC(C)[Si](C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecb20>,CC(C)C1CC(=O)CC1CC(=O)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecb70>,CCC1CB(C)CCC(C)C1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecbc0>,CCC(CC)CC(C)CCCCF,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecc10>,CCOC(=O)OOCC(C)(C)C(=O)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eca80>,CC1(C=O)CC(=O)CC(C(=O)C#N)C1(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eccb0>,CCC(C(=O)OC)C(C(C)=O)C(=O)Cl,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecd00>,CCCCCCC(C)B(CC)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecd50>,CCC(CC(C)C)C(C)CCC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecda0>,CC(=O)CC12CC1C(C)C(=O)OC2C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecdf0>,CCCCC(CC(C)C)C(C)COCC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ece40>,CCC(C)(CC(C)C1CC1(C)C)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecf30>,CC12CCCC1(C)C(=O)C(C=O)OC2=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ece90>,CC(C)C(C)CCC1(C)C(C)C1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecee0>,CCC(CCC1COC(=O)O1)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecf80>,CCC(=O)C(C)(C=O)CCC1CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed030>,CCCCC(CCCC(=O)C=O)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed080>,COC(=O)C(C)CC(C(C)=O)C(C)(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed0d0>,CC1OC(=O)CC1CC1(CC=O)CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed120>,CCC(C)(CC)CC1(CC#N)CC1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed170>,CC(C)C1(C)CCCC(C=O)C1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed1c0>,COC(=O)C(C#N)CC(C)CC(=O)C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed210>,CCC(=O)C(C(=O)OC)C(C)CCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed260>,CCN1Oc2ccc(N(C)C)cc2O1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed2b0>,CCCCC(C)CC(CC)CCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed300>,CCCC(C=O)(C(=O)OCC)C(C)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed350>,CC(=O)CC(CCC#N)CC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ecc60>,CCCCC(SC)SC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed3f0>,CC(C)(C)C(C(=O)OC=O)C(C)(C)CCl,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed440>,CSC(=O)CC(C)C(=O)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed490>,CCN(CCC(=O)CC(C)=O)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed4e0>,COC1CC2OC(=O)OC1(C)C2(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed530>,CCOC(=O)C(C)OC(=O)CC(C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed580>,CCC(CCOCC(C)(C)CC)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed5d0>,CCCC(CCC)C(C)(CC)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed620>,CCOC(=O)C(CC#N)(CN(C)C)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed670>,CCC(C=O)(CCC=O)C(C)C(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed6c0>,CCCCCCCOC(=O)CCOC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed710>,CCCCC(=O)OC(CC)COC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed760>,COC1(C)COC(=O)OC2CC2C(=O)C1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed7b0>,CCCCC(C=O)(CCC)CCCC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed800>,CCC(=O)CC(C#N)CCC(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed850>,CCCCC(Cl)C(C)SCC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed8a0>,CCSCCCC(=O)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed8f0>,CCC1(C(C)C(C)CCC#N)CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed940>,CNc1cc(F)c2c(c1)ONO2,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed990>,CC(OC(=O)CC#N)C1(C)CCC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed9e0>,COC1COC(=O)CN2C(=O)C12C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eda30>,CCOCCCCCC(C)(C=O)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eda80>,CCCC(=O)C(CCC)C(C)C(=O)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edad0>,CC(=O)C1CCOC(=O)C12CC2C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edb20>,CC(CC=O)CS(=O)(=O)Cl,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edb70>,CCCC(=O)C(C(C)C)C(C)CC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edbc0>,CC(C)(C)C(C)(F)CC(F)(F)F,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edc10>,CCCC(C#N)(CC=O)C(=O)C1CCC1=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edc60>,CCC(C)(C=O)SC(C)(C)CC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edcb0>,CC(CCCCC#N)CC(C)(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edd00>,CCCC(Cl)CC(CC)CC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edd50>,COC(C)CCCC(C=O)C(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edda0>,CCC(C)CC1(C)CC(=O)OC(C)(C)O1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60eddf0>,CCCCN(C)CCC(C)(F)F,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ed3a0>,CCC(CC)CCCCCCl,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ede90>,CCCCC(CC(C)(C)CF)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edee0>,CCC(=O)OC(=O)OOC(CC)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edf30>,CCC1(C#N)CC(C)CCC1(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60edf80>,CCCC(=O)CCC(C)(CC)COC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ede40>,CC(C)(CC#N)CC(=O)C(=O)C(=O)C(=O)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2080>,CC1CCCC(=O)C(CC#N)C1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2030>,CC(=O)CC1CCCCC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2120>,CCC1(C)CC(C(=O)OC(C)C)OC1=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2170>,CCC(=O)C(CCCCC#N)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f21c0>,N=C(O)C1(F)CCCCC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2210>,CC(C)CCN(C)CC(C)CCC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2260>,CCC(C)C(CC(C)C)C(C)(F)F,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f22b0>,CCC(CCCCC(C)C)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2300>,CCN(C)CC(C)C(C)(C)CC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2350>,COOC(C)C(=O)OCCCCC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f23a0>,COC(=O)OC(=O)COCN(C)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f20d0>,CCC1CCCC(C)C1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2440>,CC1COC(=O)C(C=O)C2CC12C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2490>,CCCCCC(CCC)OCCC(=O)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f24e0>,COC(=O)C(CCCC(C)(F)F)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2530>,CCCCCCC(=O)C(=O)C(C)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2580>,CCCCC(C)CC(=O)CCCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f23f0>,CCCCCSCCCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2620>,CCC(C)OC(=O)C(C(=O)C#N)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2670>,CCCCCC(CCC)C(C)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f26c0>,CCCC(C)C(C)C(C(=O)OC)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2710>,CC(OC(=O)C(C)(F)F)C(C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2760>,CCC(C)C(C)[B]C(CC)(CC)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f27b0>,CCC(CC#N)CCOC(=O)C(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2800>,CCC(=O)CC1CCOCC1C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2850>,CC(C=O)CC(C)OCCC(C)(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f28a0>,CC1CN1CC(C)C1(C)CC(=O)C1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f28f0>,CCCCC(F)(F)CCCC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2940>,CCC1(CC)C(=O)CC(C)C1CC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2990>,CC(C)(C)C(CCCC=O)C(=O)CC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f29e0>,CCC(CC)C(C)C(CC)C(C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2a30>,CCC(C=O)(CC(C)CCC=O)OC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2a80>,CSCCC(C)(C)C(=O)COC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2ad0>,CCCC(=O)CCOC(=O)OCC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2b20>,CCCCC(C)C(C)(C)CC(C)(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2b70>,CCC1(C2(C)CC2C)C(C)C1C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2bc0>,CCCCPCC(C)(C)CCC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2c10>,COC(=O)CC(C)CC1CC1C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2c60>,CCCCCC(C)C(C=O)C(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2cb0>,CCCCC(CC)C(CCC)C(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2d00>,CC1OC2(CCC(=O)OC2=O)C(=O)OC1=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2d50>,CCC1(C)CCC(C)(C(C)C)C(=O)O1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2da0>,CCC[CH]CCCC(F)CCCC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f25d0>,CC(C#N)(C(=O)C=O)C(C)(C)C(C=O)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2e40>,CCCCCC(C)CC(C#N)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2e90>,CC(C)C(C(C)C)C1(C(C)C)CC1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2ee0>,CCCC(=O)C(C)C1(OC)CCC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2f30>,COC(=O)C(C)CC(C)C(=O)C1CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2f80>,CCCC(C=O)C(C)(C=O)N(C)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef030>,CCCCC(=O)C(CCC)C(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60f2df0>,CCC1CCCCCC1(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef0d0>,CCCCC1(C)C(CC)C1C(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef120>,CCC(CC)C(C)(C)C1(C)CCC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef170>,CCCC(C)OCCCC(C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef1c0>,CC(C)CC(C)C(=O)OCCCCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef210>,CC(=O)CCOCOC(=O)OCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef260>,COC(=O)C(C)C(C)(C(=O)OC)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef2b0>,CCCS(C)(C)CC(F)F,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef300>,C=Cc1ccc(C(C)(C)C)s1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef350>,CC(=O)CC(OC(C)CCC=O)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef3a0>,CCCCOCCC(C)CC(C)(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef3f0>,CC(C=O)CC(C)(C)C1(C#N)CC1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef440>,CC(C)(CCCC=O)CCCC(=O)OC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef490>,CCCC(CCCC(=O)OC)C(=O)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef080>,CCCCCCCB(CC)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef530>,CCCC(CC)CN(C)CC(C)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef4e0>,CC(C)COOOOC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef5d0>,CCSC(C)(C)CC1(C#N)CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef620>,CCCCCC(C(C)=O)C(C)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef670>,CC(C)CC1(C2CC(=O)O2)C(C)C1(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef6c0>,CCC(CCC(C)(C)CC)C(C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef710>,CCCC1(C2(C)OCCC2=O)COC(=O)O1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef760>,CCCCC(C)COC(=O)CCCC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef7b0>,COCCCCC(=O)C(C)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef800>,COC(=O)C1CCCS(=O)(=O)C1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef850>,CCCC(OC=O)OC(=O)C(C)CC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef8a0>,CCC(C#N)CCCC(=O)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef8f0>,CCCSC(CF)CC(=O)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef940>,CCC(CC)CC(C#N)C(C=O)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef990>,CCCC(C)CC(C)(C#N)C(C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60ef9e0>,CCCOC(=O)CC(C)C(=O)CCC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60efa30>,CCCC(CCC(=O)OC)CC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60efa80>,CCOC(=O)C(C)(C#N)C(=O)C(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60efad0>,COC(=O)CC1(C)CCSC1(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60efb20>,CCCCCC(C)(OC(C)=O)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee60efb70>,CCCC(C)CCC(=O)C1CC1,0.0,0.997,0.97,0.908
